id,subject,question,choices,answer,paragraph
119,world_history,다음 중 현대 이란의 이슬람 정부 수립에 가장 큰 영향을 미친 지도자는 누구인가요?,"['레자 샤 팔라비', '나데르 샤 아프샤르', '아야톨라 루 알라 호메이니', '모하마드 레자 샤 팔라비', '아가 모 ?아마드 칸']",3,"현대 이란의 이슬람 정부 수립에 중요한 영향을 미친 인물들 중 한 명을 이해하기 위해서는 20세기 중반 이란의 정치적 변화를 살펴볼 필요가 있습니다. 

이란은 오랜 기간 동안 다양한 정치 체제를 경험해왔습니다. 특히 1953년 모하마드 레자 샤 팔라비가 권력을 잡은 후, 서구식 민주주의와 세속주의 정책을 추진했습니다. 그러나 이러한 정책은 많은 국민들에게 불만을 초래했고, 종교 지도자들과의 갈등을 심화시켰습니다.

1979년, 이란 혁명이 일어나면서 팔라비 왕조는 붕괴되고, 아야톨라 루 알라 호메이니가 주도하는 이슬람 공화국이 수립되었습니다. 호메이니는 오랜 기간 동안 망명 생활을 하며 서구식 세속주의에 반대하고 이슬람 원리주의를 주장했습니다. 그의 사상은 많은 이란 국민들에게 큰 호응을 얻었고, 결국 혁명의 성공으로 이어졌습니다.

호메이니의 지도력과 그의 혁명 사상은 현대 이란의 정치적, 사회적 구조에 깊은 영향을 미쳤습니다. 그의 사상은 오늘날까지도 이란의 정치와 사회를 지배하는 중요한 요소로 남아 있습니다.

따라서 현대 이란의 이슬람 정부 수립에 가장 큰 영향을 미친 지도자는 아야톨라 루 알라 호메이니라고 할 수 있습니다."
120,world_history,아프리카 전통에서는 정교하게 조각하고 장식한 나무 가면을 가장 많이 사용합니다.,"['영혼과 종교의식', '부족 전투 및 기타 전쟁', '가족 모임 및 클랜 모임', '연극 및 사교 엔터테인먼트', '무역 및 외교 사절단']",1,"아프리카 전통 문화에서 나무 가면은 다양한 목적으로 사용되었습니다. 이들 가면은 주로 정교한 조각과 장식으로 만들어졌으며, 각 부족마다 독특한 디자인과 의미를 지니고 있었습니다.

나무 가면은 주로 영혼과 종교 의식에서 중요한 역할을 했습니다. 많은 아프리카 부족들은 가면을 통해 조상의 영혼과 소통하거나 신들과의 교감을 시도했습니다. 이러한 의식에서는 가면이 영적인 매개체로 작용하여, 제사장이나 의식을 주관하는 사람들이 착용하고 춤을 추거나 노래를 부르며 신성한 경험을 공유했습니다.

또한, 나무 가면은 부족 간의 전투와 관련된 행사에서도 사용되었습니다. 전투 전에 가면을 쓰고 의식을 치르는 경우가 많았으며, 이는 병사들의 사기를 높이고 전투의 신성함을 강조하는 역할을 했습니다.

이 외에도 나무 가면은 가족 모임이나 클랜 모임에서도 중요한 역할을 했습니다. 이러한 행사에서는 가면이 공동체의 결속을 다지고 전통을 계승하는 상징으로 사용되었습니다.

연극과 사교 엔터테인먼트에서도 나무 가면은 중요한 요소였습니다. 가면을 쓴 배우들이 다양한 캐릭터를 표현하며 이야기를 전달하는 전통 연극에서 가면은 극의 몰입감을 높이는 도구로 활용되었습니다.

마지막으로, 무역과 외교 사절단에서도 나무 가면이 사용되었습니다. 이는 상대방에게 신뢰와 존경을 표현하는 수단으로 작용했으며, 문화적 교류의 중요한 부분이었습니다.

이처럼 아프리카 전통에서 나무 가면은 다양한 목적으로 사용되었으며, 그 의미와 용도는 부족마다 다를 수 있었습니다."
121,world_history,"기원전 212년, 로마 시민권은 다음과 같이 확장되었습니다.","['노예 및 계약직 하인', '공화국의 모든 자유 거주자', '모든 군인 및 재향 군인', '교육받은 원주민 출신 지주', '제국의 모든 자유 거주자']",5,"기원전 212년, 로마 제국은 시민권 확장 정책을 통해 사회 구조에 큰 변화를 가져왔습니다. 이 시기의 중요한 결정은 로마 시민권의 범위를 대폭 넓히는 것이었습니다. 당시 로마는 다양한 계층과 민족으로 구성된 복잡한 사회를 이루고 있었으며, 이러한 변화는 제국의 통합과 안정을 도모하기 위한 전략적 조치였습니다.

이 정책의 주요 내용은 제국 내 모든 자유 거주자에게 시민권을 부여하는 것이었습니다. 이는 단순히 로마 시민권을 가진 자들뿐만 아니라, 속주에 거주하는 자유민들도 포함되었습니다. 이러한 결정은 로마의 경제적, 군사적 기반을 강화하고, 제국 내 다양한 민족 간의 결속을 강화하는 데 기여했습니다.

이 확장은 특히 군사적 측면에서 중요한 의미를 가졌습니다. 많은 용병과 계약직 하인들이 로마 시민권을 얻게 되면서, 그들의 충성심과 헌신도가 높아졌고, 이는 로마 군대의 효율성을 크게 향상시켰습니다. 또한, 이 정책은 로마의 문화적 영향력을 확대하고, 제국의 정체성을 강화하는 데도 기여했습니다.

결론적으로, 기원전 212년의 시민권 확장은 로마 제국의 정치적, 사회적 구조에 중대한 영향을 미쳤으며, 이는 제국의 장기적인 번영과 안정에 중요한 역할을 했습니다."
122,world_history,기원전 72-73년에 마사다에서 일어난 사건은 이스라엘의 초기 유대인들이,"['경제와 사회의 위대한 개혁가', '상대 왕국의 치열한 정복자', '이웃 간의 갈등 중재자', '조국의 결연한 수호자', '깨달음을 얻은 철학자']",4,"기원전 72-73년, 마사다 요새에서 일어난 사건은 이스라엘의 초기 유대인 역사에서 중요한 전환점을 나타냅니다. 이 시기는 로마 제국의 지배에 대한 유대인의 저항이 절정에 달했던 때로, 마사다는 그 저항의 상징적인 장소였습니다.

마사다는 당시 로마군에 의해 포위되었고, 유대인 지도자 엘리아스 벤 에즈리와 그의 동료들은 마지막까지 항전을 결심했습니다. 이들은 마사다 요새를 방어하기 위해 모든 자원을 동원했으며, 결국 식량과 물이 고갈되는 극한 상황에서도 항복을 거부했습니다.

이 사건은 단순한 군사적 충돌을 넘어, 유대인의 민족적 자존심과 독립 의지를 상징하는 중요한 사건으로 평가됩니다. 마사다의 최후 항전은 이후 세대에 걸쳐 많은 영감을 주었으며, 이스라엘의 정체성을 형성하는 데 큰 영향을 미쳤습니다.

이와 같은 맥락에서, 마사다의 저항은 조국의 결연한 수호자로서의 역할을 잘 보여줍니다. 이들은 외부의 압박에 굴하지 않고 끝까지 싸우며 자신들의 신념을 지켰습니다. 이러한 행동은 이스라엘의 초기 역사에서 중요한 교훈을 남기며, 후대에 큰 영향을 미쳤습니다."
123,world_history,다음 중 다양한 종류의 금속이 발견되고 사용된 연대기적 순서를 올바르게 보여주는 것은?,"['청동, 철, 강철, 구리', '구리, 청동, 철, 강철', '철, 강철, 구리, 청동', '강철, 구리, 철, 청동', '청동, 구리, 강철, 철']",2,"금속의 사용 역사는 인류 문명의 발전과 밀접하게 연관되어 있습니다. 초기 인류는 자연에서 발견되는 금속을 활용하기 시작했으며, 시간이 지남에 따라 다양한 금속이 발견되고 가공 기술이 발전했습니다.

가장 먼저 사용된 금속 중 하나는 구리입니다. 구리는 기원전 5000년경부터 메소포타미아와 같은 고대 문명에서 도구와 무기로 사용되었습니다. 구리는 비교적 부드럽고 가공이 쉬워 초기 금속 문화의 중요한 재료였습니다.

그 후 청동이 등장했습니다. 청동은 구리와 주석을 혼합하여 만든 합금으로, 기원전 3000년경부터 사용되기 시작했습니다. 청동은 구리보다 단단하고 내구성이 뛰어나 무기, 도구, 예술품 등에 널리 사용되었습니다.

철의 사용은 청동보다 늦게 시작되었지만, 그 영향력은 훨씬 컸습니다. 철은 기원전 1200년경부터 사용되기 시작했으며, 철기 시대의 도래와 함께 인류 문명의 큰 변화를 가져왔습니다. 철은 청동보다 더 강하고 유연하여 농업, 건축, 군사 등 다양한 분야에서 중요한 역할을 했습니다.

강철은 철을 더욱 강화한 형태로, 탄소를 첨가하여 만들어졌습니다. 강철은 기원전 1000년경부터 사용되기 시작했으며, 특히 중세 유럽에서 무기와 갑옷 제작에 널리 활용되었습니다. 강철의 등장은 중세 사회의 군사적, 경제적 변화를 촉진시켰습니다.

이와 같이 금속의 발견과 사용은 인류 문명의 발전에 중요한 역할을 했으며, 각 시대마다 새로운 금속의 등장은 기술적 혁신과 사회적 변화를 이끌어냈습니다."
124,world_history,런던은 원래 마을에서 성벽으로 둘러싸인 주요 도시로 발전했습니다.,"['바이킹, 기원 865년경', '노르만인, 기원 1066년경', '앵글로색슨족, 기원전 670년경', '켈트족, 기원전 50년경', '로마, 기원전 43년경']",5,"런던의 기원과 발전 과정은 영국의 역사에서 중요한 부분을 차지합니다. 초기 런던은 작은 마을로 시작되었으나, 시간이 지나면서 중요한 도시로 성장했습니다. 이 도시의 발전에는 여러 문화적, 군사적 사건들이 큰 영향을 미쳤습니다.

로마 제국이 브리튼 섬을 정복한 기원전 43년경, 런던 지역은 로마의 군사적 요충지로서 중요성을 가지게 되었습니다. 로마인들은 템스강을 따라 도시를 건설하고 '루멘'이라는 이름을 붙였는데, 이는 '빛'을 의미하는 라틴어에서 유래한 것입니다.

그러나 로마 제국의 쇠퇴와 함께 런던도 변화를 겪게 됩니다. 기원후 5세기경 켈트족이 이 지역을 지배하게 되었고, 그 후 앵글로색슨족이 정착하면서 새로운 문화적 변화가 일어났습니다. 앵글로색슨족은 런던을 중요한 무역 중심지로 발전시켰습니다.

9세기 말부터 10세기 초에 걸쳐 바이킹의 침략이 잦아지면서 런던은 방어의 필요성을 느끼게 되었습니다. 이 시기에 성벽이 건설되어 도시를 보호하는 역할을 하게 되었습니다.

1066년 노르만 정복 이후, 윌리엄 정복자는 런던을 잉글랜드의 정치적 중심지로 더욱 발전시켰습니다. 이로 인해 런던은 성벽으로 둘러싸인 주요 도시로서의 모습을 갖추게 되었습니다.

이와 같은 역사적 사건들은 런던이 작은 마을에서 성벽으로 둘러싸인 주요 도시로 발전하는 과정을 잘 보여줍니다."
125,world_history,그레이트 짐바브웨 왕국은 아프리카 철기 시대에 광범위한 시스템으로 가장 유명했습니다.,"['군사 대형', '벽 및 석조물', '항구 및 시장', '은광산', '소금 광산']",2,"그레이트 짐바브웨 왕국은 아프리카 철기 시대에 번성했던 중요한 문명 중 하나로, 특히 그들의 독특한 건축과 도시 계획으로 유명합니다. 이 왕국은 오늘날의 짐바브웨에 위치해 있었으며, 약 11세기부터 15세기까지 지속되었습니다.

그레이트 짐바브웨의 가장 두드러진 특징 중 하나는 정교하게 설계된 석조물입니다. 이 석조물들은 주로 거대한 벽과 구조물로 이루어져 있으며, 도시의 중심부를 둘러싸고 있습니다. 이러한 석조물들은 단순히 방어 목적뿐만 아니라 종교적 및 사회적 중심지로서도 중요한 역할을 했습니다.

특히, 그레이트 짐바브웨의 성벽과 탑들은 그 정교함과 규모에서 당시 기술 수준을 잘 보여줍니다. 이 구조물들은 돌을 쌓아 올려 만들어졌으며, 일부는 높이가 11미터에 달하고 두께가 5미터에 이르기도 합니다. 이러한 석조물들은 오늘날까지도 많은 사람들에게 감탄을 자아내며, 고고학자들에게는 중요한 연구 대상이 되고 있습니다.

또한, 그레이트 짐바브웨는 상업과 교역의 중심지로도 알려져 있었습니다. 왕국 주변에는 항구와 시장이 발달하여 다양한 상품들이 거래되었으며, 이는 왕국의 경제적 번영을 뒷받침했습니다. 이러한 상업 활동은 왕국이 주변 지역과 활발하게 교류하며 발전할 수 있는 기반이 되었습니다.

그레이트 짐바브웨의 경제적 기반은 또한 광산업에서도 찾아볼 수 있습니다. 특히 은광산과 소금 광산이 중요한 역할을 했습니다. 이 자원들은 왕국의 부를 증대시키고, 외부와의 교역을 촉진하는 데 큰 기여를 했습니다.

이와 같은 다양한 요소들이 결합되어 그레이트 짐바브웨 왕국은 아프리카 철기 시대의 중요한 문명으로 자리매김할 수 있었습니다."
126,world_history,러일전쟁은 현대 역사상 처음으로 다음과 같은 사건이 발생했습니다.,"['식민지배와 제국의 야망이 무력 충돌로 이어진 경우', '아시아 국가가 유럽 강국을 상대로 승리를 거두었습니다.', '영토를 놓고 충돌한 두 개의 세계 강대국', '육지와 해상에서 동시에 분쟁이 발생했습니다.', '이데올로기보다는 영토가 동기 부여의 요인이었습니다.']",2,"러일전쟁은 20세기 초에 발생한 중요한 국제 분쟁으로, 현대 역사에서 몇 가지 중요한 전환점을 마련했습니다. 이 전쟁은 일본 제국과 러시아 제국 간의 충돌로, 두 강대국이 아시아와 유럽을 대표하여 맞붙은 사건이었습니다.

러일전쟁의 주요 원인 중 하나는 한반도와 만주 지역에 대한 지배권을 둘러싼 갈등이었습니다. 일본은 메이지 유신 이후 급속한 산업화와 군사력 증강을 통해 아시아에서의 영향력을 확대하고자 했습니다. 반면 러시아는 동아시아에서의 영향력을 유지하고자 했습니다.

이 전쟁은 단순한 영토 분쟁을 넘어, 두 강대국이 육지와 해상에서 동시에 충돌하는 양상을 보였습니다. 1904년 2월부터 1905년 9월까지 이어진 이 전쟁은 일본이 러시아를 상대로 승리를 거두며, 아시아 국가가 유럽 강국을 상대로 승리를 거둔 첫 사례로 기록되었습니다. 이는 당시 세계 질서에 큰 충격을 주었고, 일본의 국제적 위상을 크게 높였습니다.

러일전쟁은 또한 현대적 군사 전략과 기술의 발전을 보여주는 중요한 사건이었습니다. 일본은 해군과 육군 모두에서 혁신적인 전술을 사용했으며, 이는 이후의 전쟁에서도 중요한 교훈이 되었습니다.

이 전쟁의 결과로 포츠머스 조약이 체결되었고, 일본은 한반도와 남만주 지역에 대한 지배권을 확보하게 되었습니다. 이는 일본의 제국주의적 야망을 더욱 강화시키는 계기가 되었으며, 동시에 러시아의 아시아 진출에 큰 제약을 가하게 되었습니다.

러일전쟁은 단순한 영토 분쟁을 넘어, 국제 정치와 군사 전략의 변화를 가져온 중요한 사건으로 평가받고 있습니다."
127,world_history,찰스 디킨스의 글은 다음과 같은 비판으로 가장 잘 알려져 있습니다.,"['종교 윤리의 명백한 위선', '보편적 참정권 운동', '영국의 식민지 야망과 무역', '경제적 불평등과 빈곤', '인종 차별적 관행과 세계 노예제']",4,"찰스 디킨스는 19세기 영국 문학의 거장으로, 그의 작품들은 사회적 불평등과 부조리를 날카롭게 비판한 것으로 유명합니다. 디킨스의 글은 다양한 사회 문제를 다루고 있으며, 특히 경제적 불평등과 빈곤에 대한 깊은 통찰을 제공합니다.

디킨스는 산업혁명 시기의 영국 사회를 배경으로 하여, 노동자 계층의 고통과 부유층의 위선을 생생하게 묘사했습니다. 그의 소설과 에세이는 당시 사회의 어두운 면을 폭로하며, 독자들에게 큰 충격을 주었습니다. 예를 들어, ""올리버 트위스트""와 ""어려운 시절"" 같은 작품에서는 가난과 범죄, 그리고 사회 구조의 모순을 적나라하게 그려내고 있습니다.

또한, 디킨스는 경제적 불평등이 개인의 삶에 미치는 영향을 깊이 탐구했습니다. 그의 작품 속 인물들은 종종 경제적 압박과 사회적 차별에 시달리며, 이는 당대의 현실을 반영하고 있습니다. 이러한 비판적 시각은 단순히 문학적 장치에 그치지 않고, 독자들에게 사회 개혁의 필요성을 일깨우는 역할을 했습니다.

디킨스의 글은 단순히 문학적 가치뿐만 아니라, 사회적 메시지를 전달하는 강력한 도구로 평가받고 있습니다. 그의 작품은 오늘날에도 여전히 많은 사람들에게 영감을 주며, 사회 정의와 평등을 위한 논의의 중요한 자료로 활용되고 있습니다."
128,world_history,고대에 중국인들이 로마 제국 및 유럽과 교역하는 가장 일반적인 경로는 다음과 같습니다.,"['비아 마리스', '실크로드', '애피안 웨이', '중간 통로', '킹스 하이웨이']",2,"고대 중국과 로마 제국 및 유럽 간의 교역은 매우 복잡하고 다양한 경로를 통해 이루어졌습니다. 이 교역의 주요 경로 중 하나는 실크로드였습니다. 실크로드는 기원전 2세기부터 서기 14세기까지 동서양을 연결하는 중요한 무역로로, 중국의 비단, 향신료, 도자기 등과 로마 제국의 금속 제품, 유리 제품 등을 교환하는 데 사용되었습니다.

실크로드는 단순히 육상 경로뿐만 아니라 해상 경로도 포함하고 있었습니다. 육상 경로는 중국의 장안(현재의 시안)에서 시작하여 중앙아시아를 거쳐 페르시아와 인도를 지나 지중해 연안의 여러 도시에 이르렀습니다. 해상 경로는 동남아시아와 인도양을 거쳐 페르시아만과 지중해로 이어졌습니다.

이 경로는 단순히 상품의 교환뿐만 아니라 문화, 기술, 사상의 교류에도 중요한 역할을 했습니다. 예를 들어, 불교가 인도에서 중국으로 전파되는 과정에서도 실크로드가 중요한 역할을 했습니다.

이와 같은 교역로들은 당시 세계의 경제와 문화에 큰 영향을 미쳤으며, 동서양 간의 상호 이해와 협력을 증진시키는 데 기여했습니다. 이러한 교역로들은 오늘날에도 역사적 중요성을 인정받아 많은 연구와 탐험의 대상이 되고 있습니다."
129,world_history,전통적으로 부처님이 깨달음 후 첫 설법에서 설파한 것으로 여겨지는 사성제에는 다음을 제외한 모든 내용이 포함됩니다.,"['고통은 욕망과 기타 부정적인 행동으로 인해 발생합니다.', '신념의 전파가 종교에 필요한 경우', '인간의 삶은 필연적으로 슬픔으로 가득 차 있습니다.', '열반은 중도의 길을 통해 도달할 수 있습니다.', '욕망의 중단은 열반의 평화로 이어질 수 있습니다.']",2,"부처님의 깨달음 후 첫 설법인 초전법륜경에서 설파된 사성제는 불교의 핵심 교리를 이루고 있습니다. 이 설법에서 부처님은 인간 존재의 근본적인 문제와 그 해결책을 제시하셨습니다.

사성제는 네 가지 성스러운 진리를 의미하며, 고통의 본질과 그 원인, 고통의 소멸, 그리고 고통의 소멸에 이르는 길을 설명합니다. 첫 번째 진리는 '고제'로, 삶에는 필연적으로 고통이 존재한다는 것입니다. 두 번째 진리는 '집제'로, 이 고통의 원인은 욕망과 집착이라는 것을 말합니다. 세 번째 진리는 '멸제'로, 고통은 소멸될 수 있다는 희망을 제시합니다. 네 번째 진리는 '도제'로, 고통의 소멸에 이르는 길을 설명합니다.

이 설법에서 부처님은 특히 고통의 원인과 그 해결책에 대해 강조하셨습니다. 인간의 삶은 필연적으로 슬픔과 고통으로 가득 차 있으며, 이러한 고통은 욕망과 집착에서 비롯됩니다. 따라서 욕망을 중단하고 중도의 길을 따르는 것이 중요합니다. 중도의 길은 극단을 피하고 균형 잡힌 삶을 사는 것을 의미합니다.

부처님의 가르침에 따르면, 욕망을 중단하고 중도의 길을 따름으로써 우리는 궁극적으로 열반, 즉 완전한 평화와 해탈에 이를 수 있습니다. 열반은 고통의 완전한 소멸을 의미하며, 이는 끊임없는 수행과 깨달음을 통해 도달할 수 있는 상태입니다.

이와 같은 부처님의 가르침은 불교의 근본 교리로서, 많은 사람들에게 삶의 의미와 고통의 해결책을 제시해 왔습니다."
130,world_history,중국의 지도자 쿠빌라이 칸은 다음을 제외한 모든 것으로 유명합니다.,"['중국에 불교 소개하기', '몽골의 중국 정복 완료', '베이징에 수도 설립', '마르코 폴로의 호스트이자 후원자 역할', '실패한 일본 침략을 시작하다']",1,"쿠빌라이 칸은 원나라의 제3대 황제로, 그의 통치는 중국 역사에서 중요한 전환점을 이루었습니다. 그는 몽골 제국을 확장하고 통치 체계를 정비하는 데 큰 역할을 했습니다.

쿠빌라이 칸은 중국에 불교를 소개한 것으로 유명합니다. 그는 불교를 장려하며 많은 사찰과 수도원을 건립했고, 이를 통해 문화적 융합을 촉진했습니다. 또한, 그는 몽골의 중국 정복을 완료하고 원나라를 세웠으며, 이는 중국 역사상 최초로 몽골인이 세운 왕조였습니다.

그러나 쿠빌라이 칸의 업적 중 베이징에 수도를 설립한 것은 그의 통치 기간 동안 이루어지지 않았습니다. 베이징은 이후 명나라 시기에 수도로 지정되었습니다.

쿠빌라이 칸은 마르코 폴로와 같은 유럽 여행자들을 환대하며 그들의 기록을 통해 원나라의 문화와 경제를 널리 알렸습니다. 그는 또한 일본과의 관계에서 중요한 결정을 내렸는데, 일본 원정을 시도했으나 실패로 끝났습니다. 이 원정은 일본의 사무라이들의 강력한 저항과 자연재해로 인해 큰 성과를 거두지 못했습니다.

따라서 쿠빌라이 칸은 불교를 소개하고 마르코 폴로를 호스트이자 후원자로 맞이한 것으로 잘 알려져 있지만, 베이징에 수도를 설립하거나 일본을 성공적으로 침략한 것은 아닙니다."
131,world_history,17세기 네덜란드에서는 투기 광풍으로 인해 대규모 경제 거품이 발생했습니다.,"['아트웍', '종교 유물', '중국 실크', '주택', '튤립']",5,"17세기 네덜란드는 유럽 역사상 가장 번영한 시기 중 하나로 알려져 있습니다. 이 시기는 상업과 무역이 크게 발전한 시기로, 암스테르담과 같은 도시들이 국제 금융의 중심지로 부상했습니다. 그러나 이러한 번영 뒤에는 경제 거품이 형성되고 있었습니다.

특히 1630년대부터 1637년까지 튤립에 대한 투기 열풍이 불었습니다. 당시 튤립 구근의 가격은 극도로 상승했으며, 이는 일반적인 농산물 가격보다 훨씬 높은 수준이었습니다. 많은 사람들이 튤립 구근을 투자 대상으로 삼았고, 심지어 희귀한 색상의 튤립 구근은 금보다 더 비싼 가격에 거래되기도 했습니다.

이러한 투기 열풍은 결국 거품을 형성하게 되었고, 1637년 튤립 시장이 붕괴하면서 많은 투자자들이 막대한 손실을 입었습니다. 이 사건은 '튤립 투기'로 불리며, 경제 거품의 전형적인 사례로 자주 언급됩니다. 튤립 외에도 아트웍, 종교 유물, 중국 실크, 주택 등 다양한 자산들이 투기의 대상이 되었지만, 튤립이 가장 두드러진 사례로 남게 되었습니다.

이 사건은 경제의 과열과 투기의 위험성을 경고하는 중요한 역사적 교훈으로 남아 있습니다."
133,world_history,다음 중 1880년대 프랑스가 파나마 운하를 건설하는 데 가장 큰 장애물이었던 것은?,"['모기가 옮기는 질병', '노동조합과의 협상', '영국에 의한 침해', '원주민과의 갈등', '스페인-미국 전쟁의 전투']",1,"1880년대 프랑스의 파나마 운하 건설 시도는 여러 가지 난관에 부딪혔습니다. 이 시기의 가장 큰 장애물 중 하나는 열대 지방 특유의 질병 문제였습니다.

파나마는 열대 기후 지역으로, 모기가 옮기는 치명적인 질병들이 만연했습니다. 특히 말라리아와 황열병은 건설 노동자들에게 큰 위협이 되었습니다. 이러한 질병들은 작업 효율을 크게 저하시켰고, 많은 인력을 잃게 만들었습니다. 당시 의학 기술로는 이러한 질병을 효과적으로 예방하거나 치료할 수 있는 방법이 부족했기 때문에, 프랑스는 큰 어려움을 겪었습니다.

또한, 프랑스는 파나마 운하 건설을 위해 현지 원주민들과의 갈등을 해결해야 했습니다. 원주민들은 자신들의 땅과 자원을 지키기 위해 저항했고, 이는 건설 과정에 추가적인 장애물이 되었습니다.

그러나 이러한 문제들보다 더 심각한 것은 프랑스의 외교적 문제였습니다. 영국과의 경쟁 관계가 심화되면서, 프랑스는 영국의 간섭과 방해를 받을 위험에 처해 있었습니다. 영국은 프랑스의 파나마 운하 프로젝트를 견제하기 위해 다양한 방법으로 압박을 가했습니다.

결론적으로, 1880년대 프랑스가 파나마 운하 건설을 추진하면서 직면한 가장 큰 장애물은 모기가 옮기는 질병이었습니다. 이는 다른 문제들과 결합되어 프랑스의 프로젝트를 더욱 어렵게 만들었습니다."
134,world_history,중국의 천명(天命)이라는 개념은 유럽의 이상과 가장 유사합니다.,"['계약직 노동', '봉건적 장원주의', '""언덕 위의 도시""', '왕의 신성한 권리', '로얄 아파나쥬']",4,"천명(天命)이라는 개념은 중국 역사에서 중요한 철학적 기초를 형성한 사상입니다. 이 개념은 하늘의 뜻이 인간 사회의 통치자에게 부여된다는 믿음을 바탕으로 합니다. 천명은 왕조의 정당성을 설명하는 데 사용되었으며, 통치자가 하늘의 뜻을 따르지 않을 경우 천명이 철회될 수 있다고 여겨졌습니다.

이와 유사한 개념은 유럽에서도 발견됩니다. 유럽의 중세와 근대 초기에는 왕권신수설이라는 사상이 널리 퍼져 있었습니다. 이 사상은 왕의 권력이 신으로부터 부여받았으며, 따라서 왕은 신의 대리인으로서 통치해야 한다는 믿음을 강조했습니다. 이러한 관점에서 왕은 신성한 권리를 가지고 있으며, 그의 통치는 신의 뜻에 부합해야 했습니다.

왕권신수설은 특히 ""언덕 위의 도시""라는 표현으로 잘 알려져 있습니다. 이 표현은 중세 유럽의 정치적 중심지였던 신성 로마 제국의 수도를 가리키며, 왕권의 신성함과 절대성을 상징합니다. 이 개념은 통치자의 권위가 세속적인 권력뿐만 아니라 신성한 기원을 가진다는 점에서 천명과 유사한 면모를 보입니다.

따라서 천명과 왕권신수설은 모두 통치자의 정당성을 하늘의 뜻과 연결짓는다는 공통점을 가지고 있습니다. 이러한 사상들은 통치자의 권위를 강화하고, 사회적 질서를 유지하는 데 중요한 역할을 했습니다."
135,world_history,다음 중 멕시코가 제1차 세계대전 중 독일과의 동맹을 거부한 이유 중 하나를 설명하지 않는 것은?,"['영국의 봉쇄로 멕시코로의 무기 수송이 막혔습니다.', '옛 멕시코 영토의 미국인들은 동화를 거부할 것입니다.', '멕시코 함선들은 독일 U보트의 위협을 너무 많이 느꼈습니다.', '미국을 공격하면 남미 동맹이 위험해질 수 있습니다.', '멕시코에게 미국은 너무 강력한 적이 될 것입니다.']",3,"멕시코가 제1차 세계대전 중 독일과의 동맹을 거부한 이유는 여러 가지가 있었다. 당시 멕시코는 다양한 국제적 상황과 내부적 요인들로 인해 독일과의 동맹을 고려하지 않았다.

첫째, 멕시코는 미국과의 관계를 매우 중요하게 생각했다. 미국은 멕시코 혁명 이후 중요한 경제적 파트너였으며, 양국 간의 무역과 외교 관계는 긴밀했다. 만약 멕시코가 독일과 동맹을 맺는다면 미국과의 관계가 악화될 가능성이 높았다.

둘째, 멕시코 내부에서는 독일과의 동맹에 대한 반대 의견이 많았다. 특히 옛 멕시코 영토에 거주하는 미국인들은 독일과의 동맹에 대해 강한 반감을 가지고 있었다. 이들은 독일과의 관계가 악화될 경우 자신들의 안전과 권리가 위협받을 것을 우려했다.

셋째, 멕시코 해군은 독일의 U보트 위협에 대해 매우 경계하고 있었다. 독일의 잠수함이 멕시코 해역을 위협할 가능성이 높았기 때문에, 해군의 안전을 보장하기 어려웠다.

넷째, 멕시코는 미국이 너무 강력한 적이 될 것을 우려했다. 당시 미국은 세계에서 가장 강력한 군사력을 보유하고 있었으며, 독일과의 전쟁에 참전할 경우 멕시코는 미국의 공격을 받을 위험이 컸다.

이와 같은 이유들로 멕시코는 독일과의 동맹을 거부하고 중립을 유지하는 쪽을 선택했다. 이는 멕시코의 외교적, 군사적, 경제적 이해관계를 모두 고려한 결정이었다."
136,world_history,고대 제국주의는 다음과 같은 점에서 현대 제국주의와 가장 큰 차이가 있었습니다.,"['현대 제국주의는 정복당한 사람들에 대한 과세에 더 중점을 둡니다.', '고대 제국주의는 주로 영국과 프랑스에 의해 수행되었습니다.', '현대 제국주의는 일반적으로 극소수의 국가가 관여했습니다.', '고대 제국주의는 아시아와 아프리카에 더 강하게 집중했습니다.', '현대 제국주의는 주로 산업주의적 추구에 초점을 맞추고 있습니다.']",5,"고대 제국주의와 현대 제국주의의 차이점은 여러 측면에서 두드러집니다. 고대 제국주의 시대에는 주로 유럽의 강대국들이 세계 각지로 세력을 확장하려는 시도가 있었습니다. 이 시기의 주요 특징 중 하나는 아시아와 아프리카 대륙에 대한 집중적인 정복 활동이었습니다.

고대 제국주의 국가들은 군사력과 해상력을 동원하여 새로운 영토를 확보하고, 그곳에서 자원을 착취하며 경제적 이익을 추구했습니다. 이러한 정복 활동은 종종 현지 문화와 사회 구조를 파괴하거나 변형시키는 결과를 초래했습니다.

반면, 현대 제국주의는 그 양상이 다소 다릅니다. 오늘날의 제국주의적 행위는 특정 국가나 소수의 강대국에 의해 주도되기보다는 다양한 형태로 나타납니다. 예를 들어, 경제적 영향력을 행사하거나 정치적 지배를 통해 다른 국가들의 자원을 활용하는 방식이 일반적입니다.

현대 제국주의는 주로 산업화된 국가들이 주도하며, 기술 발전과 글로벌 경제 시스템을 통해 세계 각지에 영향을 미칩니다. 또한 현대 제국주의는 단순히 영토 확장보다는 경제적 이익과 정치적 영향력 확대에 더 큰 중점을 두고 있습니다.

따라서 고대와 현대 제국주의의 가장 큰 차이는 그 목적과 실행 방식에 있으며, 이는 각 시대의 역사적 배경과 국제 관계의 변화에 따라 달라졌습니다."
