,id,subject,question,choices,answer
866,617,us_history,The turning point of the Revolutionary War was a battle fought at,"['Bunker Hill, Massachusetts ', 'Saratoga, New York ', 'Brandywine, Pennsylvania ', 'Cowpens, South Carolina ', 'Ticonderoga, Vermont']","Saratoga, New York "
867,618,us_history,Which of the following was a marketing innovation of General Motors in the 1920s to help consumers buy more expensive cars?,"['Subliminal advertising ', 'Rebates ', 'Discounts for trading in an old car ', 'Bargaining ', 'The installment plan']",The installment plan
868,619,us_history,Which of the following was most likely NOT a goal of George W. Bush in creating the Department of Homeland Security?,"['Improving airport security ', 'Protecting transportation systems from attack ', 'Expanding law-enforcement powers to combat terrorism ', 'Building impenetrable walls along the Mexican and Canadian borders ', 'Protecting vital power networks from attack']",Building impenetrable walls along the Mexican and Canadian borders 
869,620,us_history,Which faction formed in opposition to President Rutherford B. Hayes's support of civil-service reform?,"['Progressives ', 'National Grangers ', 'Populists ', 'Half-Breeds ', 'Stalwarts']",Stalwarts
870,621,us_history,Uncle Tom's Cabin provoked strong reactions in the South because,"[""it justified Southerners' view that slavery was morally permissible "", 'it depicted slavery as wrong and slaveholders as corrupt ', 'it depicted romantic relations between African Americans and whites ', 'it predicted that the South would lose the Civil War ', 'it had no white characters']",it depicted slavery as wrong and slaveholders as corrupt 
871,622,us_history,Which of the following helped the Pilgrims survive their first year in Plymouth by showing them how to grow crops?,"['Pocahontas ', 'Sacagawea ', 'Squanto ', 'Powhatan ', 'Sequoya']",Squanto 
872,623,us_history,Which of the following geographical markings established the boundary between the United States and Spanish Florida in 1795?,"['The 38th parallel ', 'Fifty-four/forty ', 'Seventy-six degrees longitude, forty degrees latitude ', 'The 31st parallel ', 'The Tropic of Cancer']",The 31st parallel 
873,624,us_history,Which of the following most aptly describes Booker T. Washington's belief about the key to social and political equality for African Americans?,"['Economic independence through training and education ', 'Protesting against discrimination ', 'Overthrowing the U.S. government ', 'Militant opposition to U.S. policies ', 'Activist religious organizations']",Economic independence through training and education 
874,625,us_history,During Prohibition people drank alcohol at places called,"['back-room pubs ', 'bathtub gin mills ', 'stills ', 'speakeasies ', 'fraternity clubs']",speakeasies 
875,626,us_history,"Which of the following congressional actions gave the president authority to take ""all necessary meas ures to repel any attack against forces of the United States""?","['The Bursum Bill ', 'The Dawes Act ', 'The Tonkin Gulf Resolution ', 'The Smoot-Hawley Tariff ', 'The War Powers Act']",The Tonkin Gulf Resolution 
876,627,us_history,Sitting Bull was an important spiritual leader of the,"['Apache ', 'Comanche ', 'Navajo ', 'Sioux ', 'Creek']",Sioux 
877,628,us_history,Shays' Rebellion in 1786 is significant because it,"['gave the U.S. militia a chance to demonstrate its efficiency ', 'raised doubts about the ability of a decentral ized government to deal with civil unrest ', 'opened the door to westward expansion ', 'united farmers against Native Americans ', 'allowed former Revolutionary War officers to take up arms again']",raised doubts about the ability of a decentral ized government to deal with civil unrest 
878,629,us_history,All the following were major crops in the antebellum South EXCEPT:,"['cotton ', 'tobacco ', 'maple syrup ', 'rice ', 'sugarcane']",maple syrup 
879,630,us_history,"Nearly 600,000 U.S. lives were claimed in 1918-1919 by","['an epidemic of influenza ', 'World War I ', 'an outbreak of polio ', 'violent labor strikes ', 'border violence with Mexico']",an epidemic of influenza 
880,631,us_history,"President Richard Nixon and Secretary of State Henry Kissinger shared a belief in ""realpolitik,"" which is best described as","['a realistic belief in the ideal of democracy over any other interests ', 'a foreign policy that puts human rights first ', 'a foreign policy patterned after that of Germany ', 'diplomacy guided by the writings of Immanuel Kant ', 'a foreign policy guided by national interests rather than ideals']",a foreign policy guided by national interests rather than ideals
881,632,us_history,"Which of the following was the first major farmers' organization, founded in 1867?","['The 4-H Club ', 'The National Grange ', 'The Alliance ', 'The American Federation of Labor ', 'FarmAid']",The National Grange 
882,633,us_history,Which of the following was a severe low point for the Continental Army in the Revolutionary War?,"['The siege of Boston ', 'The Battle of Brandywine ', 'The Battle of Trenton ', 'The winter at Valley Forge ', 'The surrender at Yorktown']",The winter at Valley Forge 
883,634,us_history,Balboa's sighting of the Pacific Ocean and Magellan's voyage around the tip of South America motivated other European explorers to seek which of the following?,"['A land route to India ', 'Spanish permission to sail the Pacific ', 'A caravan route to the Indies ', 'A Northwest Passage to the Pacific and Asia ', 'The Middle Passage to the Americas']",A Northwest Passage to the Pacific and Asia 
884,635,us_history,Which of the following five Republicans who ran for president in 1824 won the election?,"['William Crawford of Georgia ', 'John C. Calhoun of South Carolina ', 'John Quincy Adams of Massachusetts ', 'Henry Clay of Kentucky ', 'Andrew Jackson of Tennessee']",John Quincy Adams of Massachusetts 
885,636,us_history,"During President Theodore Roosevelt's administra tion, the federal government first began making dam aged land productive again in a process called","['reclamation ', 'rejuvenation ', 'progressivism ', 'conservation ', 'preservation']",reclamation 
886,637,us_history,Which of the following generals did President Harry S. Truman fire for interfering with peace negotia tions with Korea?,"['Dwight D. Eisenhower ', 'Omar Bradley ', 'Douglas MacArthur ', 'James Stewart ', 'Mark Clark']",Douglas MacArthur 
887,638,us_history,A second Industrial Revolution in the late 1800s was generated by innovations in which industries?,"['Automobile and railroad ', 'Steel and oil refining ', 'Telephone and telegraph ', 'Advertising and radio ', 'Agriculture and livestock']",Steel and oil refining 
888,639,us_history,The Twenty-Third Amendment gave residents of the District of Columbia,"['exemption from the income tax ', 'the right to sue the federal government ', 'the right to vote in presidential elections ', 'exemption from property taxes ', 'the right to elect their own Congress']",the right to vote in presidential elections 
889,640,us_history,The Fundamental Orders of Connecticut of 1639 can be described as which of the following?,"['A set of strict religious guidelines ', 'Precepts of the Puritans ', 'A royal charter that established a hierarchy of authority ', 'A peace treaty with the local Native Americans ', 'The first written constitution in the colonies']",The first written constitution in the colonies
890,641,us_history,Which of the following names the typical shelters built by the first white settlers on the Great Plains?,"['Adobe houses ', 'Tepees ', 'Sod houses ', 'Log cabins ', 'Prairie schooners']",Sod houses 
891,642,us_history,Which of the following explains the original purpose of the Federal Deposit Insurance Corporation (FDIC)?,"['To force poor people to deposit their income tax returns ', 'To force employers to insure workers against injury ', 'To insure corporations exploring for mineral deposits ', 'To insure bank deposits up to $5,000 ', 'To protect banks against securities fraud']","To insure bank deposits up to $5,000 "
892,643,us_history,"The attack launched by North Vietnamese troops on January 30, 1968, is called the Tet Offensive because","['January 30 is Tet, the Vietnamese New Year ', 'Tet is the province where fighting was launched ', 'General Tet and his staff advisors planned the attack ', 'the fighting began with the troops crossed the Tet River ', 'Tet was a Vietnamese code name for the operation']","January 30 is Tet, the Vietnamese New Year "
893,644,us_history,Which of the following describes the most popular form of stage entertainment during the late 1800s?,"['Opera ', 'Ballet ', 'Vaudeville ', 'Musical comedy ', 'Tableaux']",Vaudeville 
894,645,us_history,Which of the following describes General William T. Sherman's strategy of total war against the Confederacy?,"['Using both navy and army troops ', 'Employing all the troops all the time ', 'Destroying everything that would allow the Confederacy to keep fighting ', 'Killing all enemies rather than taking them prisoner ', 'Enlisting civilians to fight']",Destroying everything that would allow the Confederacy to keep fighting 
895,646,us_history,The power of the courts to declare an act of Congress unconstitutional was established in the landmark Supreme Court case,"['Roe v. Wade ', 'Marbury v. Madison ', 'McCulloch v. Maryland ', 'Plessy v. Ferguson ', 'Dred Scott v. Sandford']",Marbury v. Madison 
896,647,us_history,The Americans with Disabilities Act of 1990 includes all the following EXCEPT:,"['prohibition of discrimination in employment against qualified individuals with disabilities ', 'requirement of access for the physically dis abled to all public buildings ', 'prohibition of discrimination against the men tally handicapped in transportation ', 'guarantee of fair and easy access to telephone services ', 'guarantee of scholarship opportunities for peo ple with learning disabilities']",guarantee of scholarship opportunities for peo ple with learning disabilities
897,648,us_history,Madame C. J. Walker became a millionaire in the early 1900s by marketing,"['canned peas and greens ', ""Walker's sweet potato pies "", 'a bottled tonic for digestion ', 'a hair-conditioning treatment for African American women ', 'the Walker bicycle for girls']",a hair-conditioning treatment for African American women 
898,649,us_history,The Pilgrims were called Separatists because they had broken with,"['the king of England ', 'the Catholics ', 'the Anglican Church ', 'the New England Way ', 'the Jamestown Colony']",the Anglican Church 
899,650,us_history,The discovery of the New World resulted from the desire of many Europeans to,"['establish a place where they could practice their religion freely.', 'find an all-water route to the East.', 'end the practice of primogeniture.', 'spread Christianity around the world.', 'uplift and civilize other peoples of the world.']",find an all-water route to the East.
900,651,us_history,Which event was the most important cause of the Nullification Crisis?,"['The passage of the Force Act under Andrew Jackson', 'The debates between Robert Y. Hayne and Daniel Webster', 'The Treaty of Ghent after the War of 1812', 'The passage of the Compromise Tariff of 1833', 'The passage of the 1828 Tariff of Abominations']",The passage of the 1828 Tariff of Abominations
901,652,us_history,Why did Stephen Douglas support the idea of Popular Sovereignty when designing the Kansas-Nebraska Act of 1854?,"['It guaranteed that ""free soilers"" could exclude slavery from Kansas and Nebraska.', 'It was outlined in the Constitution as a method for creating new states.', 'It guaranteed that pro-slavery settlers could expand slavery in Kansas.', 'It seemed a fair way to resolve a difficult controversy.', 'It let the Congress decide on slavery in the territories.']",It seemed a fair way to resolve a difficult controversy.
902,653,us_history,Which of the following developments is NOT associated with the Gilded Age?,"['Relations between workers and owners became increasingly contentious.', 'African Americans\' migration to industrial cities led to ""white flight.""', 'New inventions made communication between cities easier.', 'Many industries came to be dominated by a small number of large companies.', 'Corruption in politics became more public and widespread.']","African Americans' migration to industrial cities led to ""white flight."""
903,654,us_history,The publication of The Jungle contributed to rapid passage of the,"['Interstate Commerce Act.', 'Wade-Davis Bill.', 'Pure Food and Drug Act.', '15th Amendment.', 'Clayton Antitrust Act.']",Pure Food and Drug Act.
904,655,us_history,A philosophical basis of Franklin D. Roosevelt's New Deal was the,"['philosophy of Herbert Hoover.', 'practice of laissez-faire by the government.', 'combination of relief, recovery, and reform.', 'idea that wars end depression.', 'importance of gaining the approval of Congress before he established his programs.']","combination of relief, recovery, and reform."
905,656,us_history,"In response to the Japanese invasion of Manchuria in 1931, the United States","['issued a document refusing to recognize Japanese actions as legitimate.', 'called a special session of the League of Nations.', 'sent General MacArthur to command U.S. forces in the Pacific.', 'engaged in a policy of watchful waiting.', 'sent the Panay, a naval vessel, to the coast of Japan.']",issued a document refusing to recognize Japanese actions as legitimate.
906,657,us_history,"During the years of Lyndon Johnson's presidency, all of the following were enacted EXCEPT","['Medicare.', 'Medicaid.', 'the Elementary and Secondary Education Act.', 'the Constitutional Amendment eliminating the poll tax.', 'the Alliance for Progress.']",the Alliance for Progress.
907,658,us_history,For which of the following ideas in the 1970s was Gloria Steinem most noted?,"['Sex has political aspects, which can be seen in literary works by writers such as D. H. Lawrence and Norman Mailer.', 'Women should convince men to help with the housework.', 'Blacks and whites should have equality in the workplace.', 'Women should have equal rights with men.', 'The use of pesticides was harming the environment.']",Women should have equal rights with men.
908,659,us_history,An example of the change in U.S. policy toward Vietnam since the end of the Vietnam War was best demonstrated by,"['increased aid given to North Vietnam by George H. W. Bush.', 'trade restrictions placed on Vietnam by George W. Bush.', 'recognition of the Vietnamese government by Richard Nixon.', 'criticism of Vietnam for its human rights violations by Jimmy Carter.', 'visits and trade talks conducted by Bill Clinton with Vietnamese leaders.']",visits and trade talks conducted by Bill Clinton with Vietnamese leaders.
909,660,us_history,The New England colonists seemed to thrive in the early years of colonization as compared to the Southern colonists. The longer life spans and the overall growth of the population in New England have been attributed to the,"['participation of New Englanders in transatlantic trade.', 'lack of slavery and indentured servitude in New England.', 'strong religious beliefs and the family units with which they traveled to the New World.', 'larger number of single men in the New England colonies.', 'temperate climate of New England.']",strong religious beliefs and the family units with which they traveled to the New World.
910,661,us_history,The Northwest Ordinance of 1787 was significant because it,"['ended British control of the Ohio Valley.', 'prohibited the extension of slavery into the Northwest Territory.', ""prevented slavery north of the 36° 30' north latitude line."", 'secured peaceful relations between the colonists and the Native Americans.', 'settled a dispute over the location of the boundary between Canada and the United States.']",prohibited the extension of slavery into the Northwest Territory.
911,662,us_history,"In the 1829 Appeal to the Colored Citizens of the World, David Walker called for","['the gradual abolition of slavery.', 'a return to Africa for all African Americans.', 'the immediate abolition of slavery and, if necessary, for slaves to kill their masters.', 'slaves to wait until the time was right to ask the U.S. government for emancipation.', 'a separate state for freed people to live in.']","the immediate abolition of slavery and, if necessary, for slaves to kill their masters."
912,663,us_history,Which of the following is an important reason the South lost the Civil War?,"['The South did not have enough guns to prevent the Union from overpowering it.', 'Slaves ran away, so there were fewer and fewer hands to do the work on the home front.', 'The Union generals were better military men, so they continually out-maneuvered the Southern forces.', 'The South was unable to ship any cotton because the Union blockade was so effective.', 'The issues of slavery and states rights were not important to the majority of Southerners.']","Slaves ran away, so there were fewer and fewer hands to do the work on the home front."
913,665,us_history,One reason Woodrow Wilson was able to win the presidency in 1912 was that,"['Americans rallied around him during World War I.', 'a majority of African Americans voted for the Democratic Party.', ""Wilson's humble origins endeared him to working-class Americans."", 'there was a major split in the Republican Party.', 'his opponent died two weeks before the election.']",there was a major split in the Republican Party.
914,666,us_history,Which of the following best describes the differences that existed between the American Federation of Labor (AFL) and the Congress of Industrial Organizations (CIO) in the 1930s?,"['The AFL had a huge membership, while the CIO never developed a mass following.', 'The AFL had its strength east of the Mississippi River, while the CIO was strongest west of the Mississippi.', 'The AFL was more cautious in its approach to conflicts with management, while the CIO was willing to use more militant tactics, such as the sit-down strike.', 'The AFL was actually a coalition of ""company unions,"" organized by management to placate worker resentment, while the CIO was composed of actual worker organizations.', 'The AFL was dominated by Communist Party members, while the CIO, fearing government reprisals, excluded Communists from leadership positions.']","The AFL was more cautious in its approach to conflicts with management, while the CIO was willing to use more militant tactics, such as the sit-down strike."
915,667,us_history,"In the ""Letter from Birmingham Jail,"" Martin Luther King Jr. discussed the ""strangely irrational notion that there is something in the flow of time that inevitably cures all ills. We must come to see that human progress never rolls on the wheels of inevitability."" Which of the following represents the main idea of the above excerpt?","['Nonviolence is the key to success for the civil rights movement.', 'The white moderates are obstacles to our victory.', 'We must act now.', 'Injustice must be eradicated everywhere.', 'Breaking unjust laws is justified.']",We must act now.
916,668,us_history,The women's movement that emerged in the 1970s was called the second wave of feminism because it,"['took its name from the title of a book by Simone de Beauvoir.', ""built on the women's movement of the 19th century."", ""built on the women's movement of the 1930s."", ""took inspiration from the women's movement in Europe."", 'took its name from the title of a book by Kate Millett.']",built on the women's movement of the 19th century.
917,669,us_history,"Ronald Reagan was called the ""Teflon president"" because he","['was the Great Communicator.', 'told the truth without embellishment.', 'always had everything under control.', 'was never held responsible for the failures of his administration.', 'did not need special handling.']",was never held responsible for the failures of his administration.
918,670,us_history,Rhode Island and the Massachusetts Bay Colony differed in that Rhode Island,"['was a theocracy.', 'was a royal colony.', 'lacked religious freedom.', 'practiced a policy of separation of church and state.', 'was located in New England.']",practiced a policy of separation of church and state.
919,671,us_history,The First and Second Great Awakenings were similar in that both,"['made use of revivals to attempt to convert the sinful.', 'enforced the Puritan use of incense.', 'encouraged long periods of silence during services so that the congregation felt the spirit of God.', 'were purely American phenomena.', 'employed deistic approaches to religious belief.']",made use of revivals to attempt to convert the sinful.
920,672,us_history,The implied powers clause of the U.S. Constitution was used to justify the,"['suppression of the Whiskey Rebellion in 1794.', 'addition of the Bill of Rights to the Constitution in 1791.', ""signing of Jay's Treaty with England in 1794."", 'passage of the Judiciary Act of 1789.', 'establishment of the Bank of the United States in 1791.']",establishment of the Bank of the United States in 1791.
921,673,us_history,"The 13th, 14th, and 15th Amendments are similar in that all three","['extended voting to different groups in the United States.', 'were ratified during the Civil War.', 'expanded the rights of African Americans.', 'were ratified despite opposition from the Republican Party.', 'protected the rights of property holders.']",expanded the rights of African Americans.
922,675,us_history,"Wilson's idea of a ""peace without victory"" failed to become a reality in the Treaty of Versailles because","['the Triple Alliance was totally responsible for the events leading to World War I.', 'England and France wanted Germany to pay for starting the war.', 'Wilson failed to pursue his ideas actively during the negotiations for the treaty.', 'the League of Nations was not established.', 'Germany refused to take part in the negotiations.']",England and France wanted Germany to pay for starting the war.
923,676,us_history,The use of the atomic bomb by the United States in 1945 was significant in that it,"['hastened the end of World War II.', 'caused the defeat of Harry Truman in the election of 1948.', 'led to the formation of the United Nations.', 'ushered in the computer age.', 'was the direct cause of the Cold War.']",hastened the end of World War II.
924,677,us_history,"Which of the following is a central argument of the 1958 book, The Affluent Society, by John Kenneth Galbraith?","['The key to economic growth is government noninterference in the economy.', 'A small group of wealthy and influential Americans had managed to gain control of both the economy and the government.', 'A Soviet-style command economy would best meet the needs of the majority of Americans.', 'The United States should reinvigorate its agricultural sector with heavy subsidies to farmers and high tariffs on imported agricultural products.', 'American society was ignoring social goods in the pursuit of private material gain.']",American society was ignoring social goods in the pursuit of private material gain.
925,678,us_history,All of the following Cold War ideas involved Europe EXCEPT,"['the Truman Doctrine.', 'the domino theory.', 'Mutually Assured Destruction (MAD).', 'containment.', 'détente.']",the domino theory.
926,679,us_history,The election of Barack Obama as president was significant for all of these reasons EXCEPT that,"['he was the first African American ever elected.', 'he was the youngest president ever elected.', 'he was the first senator to win an election since John F. Kennedy.', 'he was the first candidate to utilize the full power of the Internet.', 'it was the first time a sitting senator had defeated another sitting senator.']",he was the youngest president ever elected.
927,680,us_history,"As a result of the French and Indian War, the American colonists developed a","['hostile attitude toward the Indians.', 'greater sense of self-confidence.', 'greater respect for the British.', 'desire to create a strong army.', 'desire to ally with Spain.']",greater sense of self-confidence.
928,681,us_history,The beginnings of a uniquely American culture in the 1700s were seen in,"['the success of the American generals who fought in the French and Indian War.', ""John Locke's views regarding human rights."", 'the development of the belief in transcendentalism.', 'the works of artists and poets like John Trumbull and Phillis Wheatley.', 'the writing of the ""Star-Spangled Banner"" by Francis Scott Key.']",the works of artists and poets like John Trumbull and Phillis Wheatley.
929,682,us_history,The constitutionality of the Bank of the United States was upheld in the Supreme Court decision in the case of,"['McCulloch v. Maryland.', 'Marbury v. Madison.', 'Plessy v. Ferguson.', 'Dred Scott v. Sanford.', 'Brown v. Board of Education of Topeka.']",McCulloch v. Maryland.
930,684,us_history,An unintended consequence of the implementation of the 1862 Homestead Act was that,"['very few people volunteered to participate in the program.', 'much of the land that was intended for homesteading ended up in the hands of large agricultural firms.', 'the land that was involved in the program was incapable of producing crops.', 'the homesteaders often had clashes with Native Americans.', 'corrupt politicians sold the best land to speculators.']",much of the land that was intended for homesteading ended up in the hands of large agricultural firms.
931,685,us_history,Joseph Pulitzer and William Randolph Hearst were similar in that both were,"['muckraking journalists who wrote articles that exposed government corruption.', 'moralizing commentators who chastised the public for their vices.', 'anti-imperialist editorial writers who pushed the United States in an isolationist direction.', 'publishers who owned newspapers, which sensationalized accounts of events.', 'writers of non-English newspapers that appealed to recently arrived immigrants.']","publishers who owned newspapers, which sensationalized accounts of events."
932,686,us_history,"There were protests against the ""Palmer Raids"" of the late 1910s and early 1920s on the grounds that they","['blurred the separation of church and state.', 'discriminated against women.', 'violated protections against unwarranted search and seizure.', 'discriminated against African Americans.', 'failed to protect the rights of Native Americans.']",violated protections against unwarranted search and seizure.
933,687,us_history,Which of the following was the reason the Supreme Court decided that prayers could not be required in public schools?,"['Church membership had declined.', 'Atheism had spread throughout American society.', 'Prayer in public schools violated the 1st Amendment.', 'Prayer in public schools would lead to a renewal of religious tests for public office.', 'Americans no longer considered prayer to be important in their lives.']",Prayer in public schools violated the 1st Amendment.
934,688,us_history,The main purpose of the Free Speech Movement of 1964 was to,"['make unions more democratic and give workers more power.', 'support the American Civil Liberties Union.', 'remove the censorship from rock-and-roll lyrics.', 'change radio programming.', 'allow college students to support civil rights and political causes.']",allow college students to support civil rights and political causes.
935,689,us_history,The high gasoline prices that occurred during the administration of Jimmy Carter caused,"['deflation because the value of the dollar was falling.', 'inflation because prices were rising and the value of the dollar was falling.', 'depression because the bottom fell out of the stock market.', 'stagnation because employment was so high.', 'a rise in the value of the dollar because the prices were so high.']",inflation because prices were rising and the value of the dollar was falling.
936,690,us_history,"The fact that Spain, rather than its rival, Portugal, was the dominant power in the Americas in the 15th and 16th centuries was largely the result of the","['fact that Spanish ships were faster than Portuguese ships.', 'large numbers of Spanish settlers who arrived in the New World.', 'Treaty of Tordesillas, signed in 1494.', 'success of Christopher Columbus in the New World.', 'large treasury that had been accumulated by King Ferdinand and Queen Isabella.']","Treaty of Tordesillas, signed in 1494."
937,691,us_history,The creation of the Electoral College and the indirect election of senators demonstrates that the framers of the Constitution were concerned with the,"['effects of a strong central government.', 'problems created by weak state governments.', 'possibility of corruption in the election process.', 'excesses of democracy.', 'need to protect the rights of the majority.']",excesses of democracy.
938,692,us_history,The Northwest Ordinance and the Missouri Compromise of 1820 were similar in that both documents,"['set guidelines on the number of new states to be established.', 'admitted new states into the Union.', 'established public schools in new territories.', 'provided for the fair treatment of the Native American population.', 'restricted slavery in areas yet to be admitted as states.']",restricted slavery in areas yet to be admitted as states.
939,693,us_history,"""The owner fed us regular on good food just like you would a good horse if you had one.""-An escaped slave (explaining why he ran away) This quotation reflects the ex-slave's belief that","['the slave owner was a good master.', 'he should be treated as more than a piece of property.', 'if slaves are treated well, they will be happy.', 'his owner took proper care of his slaves.', 'he was always satisfied as a slave.']",he should be treated as more than a piece of property.
940,694,us_history,Which of the following quotes comes from Abraham Lincoln's First Inaugural Address of March 1861?,"['A house divided against itself cannot stand.', 'Government of the people, by the people, and for the people shall not perish from the earth.', 'Liberty and union, now and forever, one and inseparable.', 'You can have no conflict without being yourselves the aggressors.', 'With malice toward none and charity for all.']",You can have no conflict without being yourselves the aggressors.
941,695,us_history,"Most of the prominent labor battles of the late 19th century, such as the Railroad Strike of 1877 and the Pullman Strike of 1894, occurred in the aftermath of","[""government recognition of workers' right to organize unions."", 'deadly accidents.', 'production speedups.', 'wage cuts.', 'the formation of the Congress of Industrial Organizations (CIO).']",wage cuts.
942,696,us_history,"After Spain's defeat in the Spanish-American War in 1898, the Philippines","['became an independent republic with a democratic constitution.', 'ceased to exist as a political entity, becoming a string of independent islands.', 'fought against the United States to gain independence but became a U.S. colony.', 'stayed within the strategic orbit of Spain.', 'became the first satellite nation of the Soviet Union.']",fought against the United States to gain independence but became a U.S. colony.
943,697,us_history,Booker T. Washington and W. E. B. DuBois differed in their approaches to addressing discrimination against African Americans. Which statement below best represents Washington's position?,"['Since racial integration is not possible in the United States, African Americans should go back to Africa.', 'The best way for African Americans to improve their position in society is to gain vocational training to obtain jobs in agriculture, crafts, and manufacturing.', 'African Americans should engage in nonviolent civil disobedience to put pressure on the federal government to end discriminatory practices.', ""African Americans should pursue equality 'by any means necessary,' including violence in self-defense."", 'African Americans could best achieve their goals by running candidates for public office to vote out those who discriminate against them in state and federal government.']","The best way for African Americans to improve their position in society is to gain vocational training to obtain jobs in agriculture, crafts, and manufacturing."
944,698,us_history,"President Franklin D. Roosevelt's New Deal programs, which were designed to end the Great Depression,","['were overwhelmingly effective in ending unemployment.', 'had a limited effect on ending the Depression.', 'led the United States into World War II.', 'were strongly supported by the Supreme Court.', 'led to the establishment of the Federal Reserve System.']",had a limited effect on ending the Depression.
945,699,us_history,The Supreme Court's decision in the case of Roe v. Wade was based on,"['freedom of the press.', 'the right of habeas corpus.', 'executive privilege.', 'the right to privacy.', 'eminent domain.']",the right to privacy.
946,700,us_history,The adoption of the Barbados Slave Codes by South Carolina in 1696 resulted in,"['an increased number of indentured servants.', 'the development of the abolition movement in the North.', 'the development of chattel slavery in the colonies, which centered on race.', ""Bacon's Rebellion."", 'the development of a paternalistic view of slavery in South Carolina.']","the development of chattel slavery in the colonies, which centered on race."
947,701,us_history,Which of the following was one of the main legal objections that the colonists made to Parliament in regard to the Stamp Act?,"['It taxed too many items used by the colonists in their daily lives.', 'It constituted an attempt to coerce the colonists to obey the crown.', 'It was a direct tax on the colonists.', 'It restricted colonial trade.', 'It placed extremely high taxes on colonial goods.']",It was a direct tax on the colonists.
948,702,us_history,President Washington's actions in the Whiskey Rebellion in 1794 demonstrated the power of the central government to,"['suspend habeas corpus in times of extreme danger.', 'enforce the laws of the land.', 'prohibit the sale and consumption of liquor.', 'control the production of whiskey.', 'subsidize the production of grain used to make whiskey.']",enforce the laws of the land.
949,703,us_history,"""Pompey, how do I look?"" ""Mighty massa, mighty."" ""What do you mean mighty, Pompey?"" ""Why massa you look noble."" ""What do you mean by 'noble'?"" ""Why you look just like one lion."" ""Now Pompey, where have you ever seen a lion?"" ""I saw one down in yonder field the other day."" ""Pompey, you foolish fellow, that was a jackass."" ""Was it massa? Well, you look just like him."" Who would be most likely to have related this dialogue to whom?","['A slaveholder to his son', 'A white overseer to his son', 'A slave mother to her son', 'A Confederate schoolboy to his friends', 'A white overseer to another white overseer']",A slave mother to her son
950,704,us_history,President Andrew Johnson's Reconstruction plan called for the former Confederate states to,"['pass the Civil Rights Act.', ""support the Freedman's Bureau."", 'endorse the 13th Amendment, which abolished slavery.', 'arrest all the men who served in the Confederate government.', 'guarantee that the freedmen would attain the right to vote.']","endorse the 13th Amendment, which abolished slavery."
951,705,us_history,"During the Gilded Age, the U.S. economy","['faltered because industries failed to convert from wartime production to peacetime production after the Civil War.', 'grew at a rapid pace, but the gap between the wealthy and poor widened.', 'was characterized by a growing agricultural sector and a back-to-the-land movement.', ""suffered because of the nation's overdependence on the slave trade."", 'was cut off from the world economic system due to high tariffs and isolationist policies.']","grew at a rapid pace, but the gap between the wealthy and poor widened."
952,706,us_history,"""Blue laws,"" supported by the Republican Party in many states during the Gilded Age,","['regulated the number of hours children could work.', 'mandated that producers honestly portray the contents of their products.', 'provided price supports for struggling farmers.', 'reformed civil service procedures.', 'made illegal certain activities that were seen by some as immoral.']",made illegal certain activities that were seen by some as immoral.
953,707,us_history,Which of the following is NOT a reason for the growth of the Communist Party in the United States in the 1930s?,"[""The Communist Party tapped into many people's doubts about the efficacy of the capitalist system during the Great Depression."", 'The Communist Party, as part of its Popular Front strategy, avoided talk of impending revolution and advocated forming alliances with anti-fascist liberals.', ""The Communist Party's work on behalf of African Americans, as is evident in the Scottsboro case, won it many adherents."", ""The Communist Party's espionage work on behalf of the Soviet Union created an aura of dedication and audacity."", 'The large number of Eastern European immigrants who had supported communism back home gravitated toward the Communist Party in the United States.']",The Communist Party's espionage work on behalf of the Soviet Union created an aura of dedication and audacity.
954,708,us_history,The most important impetus behind the emergence of the modern Civil Rights Movement was,"['the founding of the NAACP.', 'lynchings.', 'the March on Washington.', 'the experience of African Americans in World War II.', 'the Freedom Rides.']",the experience of African Americans in World War II.
955,709,us_history,"In his farewell address, President Dwight D. Eisenhower","['urged future administrations to avoid entanglements with European powers.', ""predicted that environmental issues would become more important in the nation's future."", 'castigated Joseph McCarthy for his excessive zeal.', 'advocated that the government wage a war on illicit drugs.', 'warned the nation of the power of the military-industrial complex.']",warned the nation of the power of the military-industrial complex.
956,710,us_history,"The French and Indian War, which ended in 1763, greatly affected the American colonists because it","['removed the French threat against the colonists.', 'resulted in the expansion of the colonies east of the Appalachian Mountains.', 'marked the beginning of the British policy of salutary neglect in the colonies.', 'removed the Indian threat from the frontier settlements.', 'marked the end of mercantilism.']",removed the French threat against the colonists.
957,711,us_history,Tensions between England and the United States grew between 1790 and 1812 for all of the following reasons EXCEPT the,"['impressment of U.S. seamen into British service.', 'British incitement to violence of the Indian population on the frontier.', 'British military occupation in the Ohio Valley.', 'XYZ Affair.', ""Americans' continued holding of Loyalists' lands.""]",XYZ Affair.
958,712,us_history,The most important result of the development of interchangeable parts in the early 19th century was that it allowed,"['printers to make newspapers more easily.', 'farmers to harvest crops more easily.', 'manufacturers to make their assembly lines more efficient.', 'children to have safer toys.', 'coopers to cut staves in their barrels more precisely.']",manufacturers to make their assembly lines more efficient.
